ID,Crop,Year,Lat,Lon,Plant density,Plantation date,Harvest date,Soil pH_H2O,Soil.pH_SMP7.5,SOM_%,Soil.MIII.Al.ICP_mg.kg,Soil.MIII.P.ICP_mg.kg,Texture,Clay %,Sand %,Soil Series,Manure,P.Source,P.rate_kgP2o5.ha_ctrl,P.rate_kgP2o5.ha_1,P.rate_kgP2o5.ha_2,P.rate_kgP2o5.ha_3,P.rate_kgP2o5.ha_4,Yield_t.ha_ctrl,Yield_t.ha_1,Yield_t.ha_2,Yield_t.ha_3,Yield_t.ha_4,Grain density g.L ctrl,Grain density g.L 1,Grain density g.L 2,Grain density g.L 3,Grain density g.L 4,Grain mositure % ctrl,Grain mositure % 1,Grain mositure % 2,Grain mositure % 3,Grain mositure % 4,MaxLeafLength_cm_ctrl,MaxLeafLength_cm_1,MaxLeafLength_cm_2,MaxLeafLength_cm_3,Growing season (d),pcpCum,pcpIrCum,SDI,AWDR,nbPcp1,nbPcp2,nbPcp5,nbPcp10,IhBR,IhKcBR,etpBRcum,etpKcBRcum,tMean,DDCm,DDCb,nb3po3j,nb4po7j,CTU,cClim,cClimKc,pcpCum_30,pcpIrCum_30,SDI_30,AWDR_30,nbPcp1_30,nbPcp2_30,nbPcp5_30,nbPcp10_30,IhBR_30,IhKcBR_30,etpBRcum_30,etpKcBRcum_30,tMean_30,DDCm_30,DDCb_30,nb3po3j_30,nb4po7j_30,CTU_30
253,Grain,2000,45.22,-73.85,73738,2000-05-04,2000-10-14,6.2,7.1,3.9,792,87.7,Clay,45.9,15.2,Rideau,none,DAP OM,0,29,60,NA,NA,9.014,8.995,8.899,NA,NA,606,606,607,NA,NA,37.3,36.3,36.3,NA,NA,39.1,46.9,45.9,NA,164,506.22,506.22,0.78867629,399.24371,77,59,31,15,-10.249165,-10.249165,564.02818,564.02818,16.303963,NA,1857.24,59,45,3108.0479,5,5,144.14,144.14,0.68673268,98.985648,15,13,7,6,38.278798,38.278798,104.23868,104.23868,13.636833,NA,259.105,10,5,442.46824
254,Grain,2000,45.22,-73.85,73738,2000-05-04,2000-10-14,6.2,7.1,3.9,792,87.7,Clay,45.9,15.2,Rideau,none,DAP OM,0,15,27,89,NA,9.014,10.231,8.751,9.469,NA,606,609,608,608,NA,37.3,36.1,36.6,36.6,NA,39.1,45.4,46.7,49.7,164,506.22,506.22,0.78867629,399.24371,77,59,31,15,-10.249165,-10.249165,564.02818,564.02818,16.303963,NA,1857.24,59,45,3108.0479,5,5,144.14,144.14,0.68673268,98.985648,15,13,7,6,38.278798,38.278798,104.23868,104.23868,13.636833,NA,259.105,10,5,442.46824
255,Grain,2000,46.68,-71.73,83778,2000-05-22,2000-10-07,6.7,7.2,6.1,471.2,144.2,Loam,24,46,Terrain Farmington,none,DAP,0,38,75,NA,NA,4.974,5.989,6.347,NA,NA,584,606,592,NA,NA,44.5,42.6,41.6,NA,NA,79.1,70.9,84,NA,139,450.12,450.12,0.7426284,334.2719,59,48,26,13,-8.0058197,-8.0058197,489.29182,489.29182,15.71723,NA,1491.165,46,37,2497.1369,5,5,63.28,63.28,0.65641356,41.53785,11,7,5,2,-42.441889,-42.441889,109.94106,109.94106,13.063667,NA,241.91,7,5,405.08486
256,Grain,2000,46.68,-71.73,83778,2000-05-22,2000-10-07,6.7,7.2,6.1,471.2,144.2,Loam,24,46,Terrain Farmington,none,DAP OM,0,39,77,NA,NA,4.974,7.271,6.537,NA,NA,584,600,594,NA,NA,44.5,41.7,43,NA,NA,79.1,79.3,80.3,NA,139,450.12,450.12,0.7426284,334.2719,59,48,26,13,-8.0058197,-8.0058197,489.29182,489.29182,15.71723,NA,1491.165,46,37,2497.1369,5,5,63.28,63.28,0.65641356,41.53785,11,7,5,2,-42.441889,-42.441889,109.94106,109.94106,13.063667,NA,241.91,7,5,405.08486
257,Grain,2000,46.68,-71.73,83778,2000-05-22,2000-10-07,6.7,7.2,6.1,471.2,144.2,Loam,24,46,Terrain Farmington,none,DAP OM,0,21,37,80,NA,4.974,7.178,6.759,6.682,NA,584,583,591,580,NA,44.5,42.3,41.1,40.3,NA,79.1,77.2,71,72.8,139,450.12,450.12,0.7426284,334.2719,59,48,26,13,-8.0058197,-8.0058197,489.29182,489.29182,15.71723,NA,1491.165,46,37,2497.1369,5,5,63.28,63.28,0.65641356,41.53785,11,7,5,2,-42.441889,-42.441889,109.94106,109.94106,13.063667,NA,241.91,7,5,405.08486
258,Grain,2000,46.03,-73.12,75613,2000-06-07,2000-10-07,5.2,6.6,4.5,1160.2,117.4,Loamy sand,5.5,84.9,Saint-Jude,none,DAP,0,34,57,NA,NA,3.803,3.127,3.423,NA,NA,552,550,543,NA,NA,49.8,44.2,45.1,NA,NA,45.6,46.3,47.9,NA,123,404.43,404.43,0.76508893,309.42491,55,44,26,15,-9.0136895,-9.0136895,444.49544,444.49544,17.262967,NA,1509.04,44,32,2510.0335,5,5,133.22,133.22,0.72853953,97.056036,17,14,9,5,4.5570452,4.5570452,127.4137,127.4137,17.9235,NA,387.705,13,10,643.96921
259,Grain,2000,46.03,-73.12,75613,2000-06-07,2000-10-07,5.2,6.6,4.5,1160.2,117.4,Loamy sand,5.5,84.9,Saint-Jude,none,DAP OM,0,27,51,NA,NA,3.803,2.886,2.63,NA,NA,552,557,551,NA,NA,49.8,48.3,44.5,NA,NA,45.6,48.4,49.8,NA,123,404.43,404.43,0.76508893,309.42491,55,44,26,15,-9.0136895,-9.0136895,444.49544,444.49544,17.262967,NA,1509.04,44,32,2510.0335,5,5,133.22,133.22,0.72853953,97.056036,17,14,9,5,4.5570452,4.5570452,127.4137,127.4137,17.9235,NA,387.705,13,10,643.96921
260,Grain,2000,46.03,-73.12,75613,2000-06-07,2000-10-07,5.2,6.6,4.5,1160.2,117.4,Loamy sand,5.5,84.9,Saint-Jude,none,DAP OM,0,13,25,45,NA,3.803,3.589,2.869,3.535,NA,552,569,545,528,NA,49.8,48.2,48.4,48.3,NA,45.6,55.1,52,46.2,123,404.43,404.43,0.76508893,309.42491,55,44,26,15,-9.0136895,-9.0136895,444.49544,444.49544,17.262967,NA,1509.04,44,32,2510.0335,5,5,133.22,133.22,0.72853953,97.056036,17,14,9,5,4.5570452,4.5570452,127.4137,127.4137,17.9235,NA,387.705,13,10,643.96921
261,Grain,2000,45.95,-73.58,76424,2000-05-30,2000-10-14,5.6,6.8,2.1,1137.4,116.7,Sandy clay loam,29.2,51.1,Sainte Rosalie,none,DAP,0,34,NA,NA,NA,4.967,4.27,4.651,NA,NA,549,564,582,NA,NA,46.5,48.6,46.1,NA,NA,62.5,67.3,71.4,NA,138,425.41,425.41,0.74141918,315.40713,55,45,26,13,-15.408634,-15.408634,502.90002,502.90002,16.466413,NA,1588.59,45,36,2639.1461,5,5,141.28,141.28,0.6079258,85.887756,16,10,6,4,11.178967,11.178967,127.0744,127.0744,16.389833,NA,341.695,13,10,568.9544
262,Grain,2000,45.95,-73.58,76424,2000-05-30,2000-10-14,5.6,6.8,2.1,1137.4,116.7,Sandy clay loam,29.2,51.1,Sainte Rosalie,none,DAP OM,0,35,65,NA,NA,4.967,5.194,4.489,NA,NA,549,561,558,NA,NA,46.5,46.9,48.4,NA,NA,62.5,69.6,68.9,NA,138,425.41,425.41,0.74141918,315.40713,55,45,26,13,-15.408634,-15.408634,502.90002,502.90002,16.466413,NA,1588.59,45,36,2639.1461,5,5,141.28,141.28,0.6079258,85.887756,16,10,6,4,11.178967,11.178967,127.0744,127.0744,16.389833,NA,341.695,13,10,568.9544
263,Grain,2000,45.95,-73.58,76424,2000-05-30,2000-10-14,5.6,6.8,2.1,1137.4,116.7,Sandy clay loam,29.2,51.1,Sainte Rosalie,none,DAP OM,0,18,33,69,NA,4.967,5.852,4.129,5.854,NA,549,564,545,582,NA,46.5,44.2,49.9,44.9,NA,62.5,60.6,63.4,72.3,138,425.41,425.41,0.74141918,315.40713,55,45,26,13,-15.408634,-15.408634,502.90002,502.90002,16.466413,NA,1588.59,45,36,2639.1461,5,5,141.28,141.28,0.6079258,85.887756,16,10,6,4,11.178967,11.178967,127.0744,127.0744,16.389833,NA,341.695,13,10,568.9544
264,Grain,2000,45.08,-73.38,74550,2000-05-04,2000-10-14,5.7,7,3.5,899.7,67.9,Silty clay loam,33.4,10.5,Richelieu,none,DAP,0,35,72,NA,NA,10.68,9.924,11.695,NA,NA,611,615,612,NA,NA,34.5,35.6,33.7,NA,NA,42.6,48.8,54.9,NA,164,496.67,496.67,0.80519764,399.91751,81,63,35,17,-14.140788,-14.140788,578.47025,578.47025,16.375976,NA,1868.78,58,51,3131.7903,5,5,141.9,141.9,0.72738358,103.21573,16,13,9,5,33.793227,33.793227,106.05918,106.05918,13.779333,NA,263.38,10,6,453.85351000000003
265,Grain,2000,45.08,-73.38,74550,2000-05-04,2000-10-14,5.7,7,3.5,899.7,67.9,Silty clay loam,33.4,10.5,Richelieu,none,DAP OM,0,32,63,NA,NA,10.68,9.831,10.284,NA,NA,611,617,606,NA,NA,34.5,36.2,35.9,NA,NA,42.6,43.5,48.6,NA,164,496.67,496.67,0.80519764,399.91751,81,63,35,17,-14.140788,-14.140788,578.47025,578.47025,16.375976,NA,1868.78,58,51,3131.7903,5,5,141.9,141.9,0.72738358,103.21573,16,13,9,5,33.793227,33.793227,106.05918,106.05918,13.779333,NA,263.38,10,6,453.85351000000003
266,Grain,2000,45.08,-73.38,74550,2000-05-04,2000-10-14,5.7,7,3.5,899.7,67.9,Silty clay loam,33.4,10.5,Richelieu,none,DAP OM,0,17,32,92,NA,10.68,10.41,9.27,9.953,NA,611,604,599,611,NA,34.5,35.7,36.9,32.9,NA,42.6,49.6,45.2,50.5,164,496.67,496.67,0.80519764,399.91751,81,63,35,17,-14.140788,-14.140788,578.47025,578.47025,16.375976,NA,1868.78,58,51,3131.7903,5,5,141.9,141.9,0.72738358,103.21573,16,13,9,5,33.793227,33.793227,106.05918,106.05918,13.779333,NA,263.38,10,6,453.85351000000003
267,Grain,2001,45.81,-73.43,74067,2001-05-09,2001-10-10,5.6,6.96,3.4,1015,71,Clay loam,27.6,26.3,Saint-Laurent,none,DAP,0,17,33,62,NA,8.811,9.518,9.68,9.392,NA,778,782,769,778,NA,30.5,30.1,30.4,29.5,NA,NA,NA,NA,NA,155,409.89,409.89,0.73223033,300.13389,56,45,27,14,-36.50719,-36.50719,645.56916,645.56916,18.16729,NA,2040.93,40,34,3272.3136,4,4,84.55,84.55,0.68858941,58.220234,13,11,6,4,-28.185599,-28.185599,117.73405,117.73405,15.014167,NA,300.425,10,7,504.42853
268,Grain,2001,45.81,-73.43,74067,2001-05-09,2001-10-10,5.6,6.96,3.4,1015,71,Clay loam,27.6,26.3,Saint-Laurent,none,DAP OM,0,NA,32,61,NA,8.811,9.304,9.25,NA,NA,778,778,791,NA,NA,30.5,30.3,32.6,NA,NA,NA,NA,NA,NA,155,409.89,409.89,0.73223033,300.13389,56,45,27,14,-36.50719,-36.50719,645.56916,645.56916,18.16729,NA,2040.93,40,34,3272.3136,4,4,84.55,84.55,0.68858941,58.220234,13,11,6,4,-28.185599,-28.185599,117.73405,117.73405,15.014167,NA,300.425,10,7,504.42853
269,Grain,2001,45.81,-73.43,74067,2001-05-09,2001-10-10,5.6,6.96,3.4,1015,71,Clay loam,27.6,26.3,Saint-Laurent,none,DAP OM,0,14,24,NA,NA,8.811,9.922,9.825,NA,NA,778,775,773,NA,NA,30.5,29.9,30.2,NA,NA,NA,NA,NA,NA,155,409.89,409.89,0.73223033,300.13389,56,45,27,14,-36.50719,-36.50719,645.56916,645.56916,18.16729,NA,2040.93,40,34,3272.3136,4,4,84.55,84.55,0.68858941,58.220234,13,11,6,4,-28.185599,-28.185599,117.73405,117.73405,15.014167,NA,300.425,10,7,504.42853
270,Grain,2001,45.57,-72.92,81774,2001-05-08,2001-10-06,6.5,7.24,3.5,1414.6,128.3,Silty loam,4.9,31,Des Saults,none,DAP,0,20,43,82,NA,11.431,10.206,10.91,10.378,NA,794,798,796,795,NA,29.5,31.1,31.2,29.1,NA,NA,NA,NA,NA,152,440.06,440.06,0.72450984,318.8278,53,46,27,17,-29.590049,-29.590049,624.99689,624.99689,17.97852,NA,1972.735,43,37,3219.3921,4,4,83.13,83.13,0.66387466,55.187901,11,11,5,3,-30.968093,-30.968093,120.42258,120.42258,14.441833,NA,283.255,9,7,479.0769
271,Grain,2001,45.57,-72.92,81774,2001-05-08,2001-10-06,6.5,7.24,3.5,1414.6,128.3,Silty loam,4.9,31,Des Saults,none,DAP OM,0,NA,42,86,NA,11.431,11.132,10.948,NA,NA,794,798,797,NA,NA,29.5,30.9,29.7,NA,NA,NA,NA,NA,NA,152,440.06,440.06,0.72450984,318.8278,53,46,27,17,-29.590049,-29.590049,624.99689,624.99689,17.97852,NA,1972.735,43,37,3219.3921,4,4,83.13,83.13,0.66387466,55.187901,11,11,5,3,-30.968093,-30.968093,120.42258,120.42258,14.441833,NA,283.255,9,7,479.0769
272,Grain,2001,45.57,-72.92,81774,2001-05-08,2001-10-06,6.5,7.24,3.5,1414.6,128.3,Silty loam,4.9,31,Des Saults,none,DAP OM,0,40,42,NA,NA,11.431,10.054,10.661,NA,NA,794,800,804,NA,NA,29.5,32.2,30.4,NA,NA,NA,NA,NA,NA,152,440.06,440.06,0.72450984,318.8278,53,46,27,17,-29.590049,-29.590049,624.99689,624.99689,17.97852,NA,1972.735,43,37,3219.3921,4,4,83.13,83.13,0.66387466,55.187901,11,11,5,3,-30.968093,-30.968093,120.42258,120.42258,14.441833,NA,283.255,9,7,479.0769
273,Grain,2001,45.3,-74.05,83357,2001-05-10,2001-09-30,5.9,7.14,2.9,703.5,65.8,Loam,17.5,40.3,Soulange,none,DAP,0,19,41,74,NA,9.049,9.475,9.82,8.727,NA,785,778,778,778,NA,34.3,30.5,31.9,31.5,NA,NA,NA,NA,NA,144,333.15,333.15,0.71913865,239.58104,51,38,24,11,-45.283434,-45.283434,608.86497,608.86497,18.716875,NA,1975.23,39,33,3170.2186,4,4,114.09,114.09,0.70380473,80.297082,14,11,8,5,6.6890431,6.6890431,106.93694,106.93694,14.5775,NA,287.325,10,8,488.37401
274,Grain,2001,45.3,-74.05,83357,2001-05-10,2001-09-30,5.9,7.14,2.9,703.5,65.8,Loam,17.5,40.3,Soulange,none,DAP OM,0,NA,39,77,NA,9.049,9.199,9.247,NA,NA,785,781,775,NA,NA,34.3,32.3,28.7,NA,NA,NA,NA,NA,NA,144,333.15,333.15,0.71913865,239.58104,51,38,24,11,-45.283434,-45.283434,608.86497,608.86497,18.716875,NA,1975.23,39,33,3170.2186,4,4,114.09,114.09,0.70380473,80.297082,14,11,8,5,6.6890431,6.6890431,106.93694,106.93694,14.5775,NA,287.325,10,8,488.37401
275,Grain,2001,45.3,-74.05,83357,2001-05-10,2001-09-30,5.9,7.14,2.9,703.5,65.8,Loam,17.5,40.3,Soulange,none,DAP OM,0,18,39,NA,NA,9.049,9.721,9.354,NA,NA,785,774,771,NA,NA,34.3,31.9,21.7,NA,NA,NA,NA,NA,NA,144,333.15,333.15,0.71913865,239.58104,51,38,24,11,-45.283434,-45.283434,608.86497,608.86497,18.716875,NA,1975.23,39,33,3170.2186,4,4,114.09,114.09,0.70380473,80.297082,14,11,8,5,6.6890431,6.6890431,106.93694,106.93694,14.5775,NA,287.325,10,8,488.37401
276,Grain,2001,45.67,-73.3,87341,2001-04-29,2001-10-19,6.6,NA,2.4,764.2,64,Sandy loam,14.6,67.2,Du Contour,none,DAP,0,17,37,71,NA,10.078,11.134,10.444,10.691,NA,757,752,756,756,NA,20.7,22.4,19.5,20.3,NA,NA,NA,NA,NA,174,463.68,463.68,0.74846242,347.04705,62,54,31,16,-33.93574,-33.93574,701.8621,701.8621,17.712299,NA,2212.005,46,41,3576.4561,4,4,53.47,53.47,0.58761723,31.419893,9,9,4,2,-59.503928,-59.503928,132.0375,132.0375,15.165333,NA,304.96,6,4,511.24652
277,Grain,2001,45.67,-73.3,87341,2001-04-29,2001-10-19,6.6,NA,2.4,764.2,64,Sandy loam,14.6,67.2,Du Contour,none,DAP OM,0,NA,35,71,NA,10.078,11.882,11.688,NA,NA,757,757,753,NA,NA,20.7,20.6,20.6,NA,NA,NA,NA,NA,NA,174,463.68,463.68,0.74846242,347.04705,62,54,31,16,-33.93574,-33.93574,701.8621,701.8621,17.712299,NA,2212.005,46,41,3576.4561,4,4,53.47,53.47,0.58761723,31.419893,9,9,4,2,-59.503928,-59.503928,132.0375,132.0375,15.165333,NA,304.96,6,4,511.24652
278,Grain,2001,45.67,-73.3,87341,2001-04-29,2001-10-19,6.6,NA,2.4,764.2,64,Sandy loam,14.6,67.2,Du Contour,none,DAP OM,0,17,35,NA,NA,10.078,11.073,11.754,NA,NA,757,759,756,NA,NA,20.7,20.6,19.8,NA,NA,NA,NA,NA,NA,174,463.68,463.68,0.74846242,347.04705,62,54,31,16,-33.93574,-33.93574,701.8621,701.8621,17.712299,NA,2212.005,46,41,3576.4561,4,4,53.47,53.47,0.58761723,31.419893,9,9,4,2,-59.503928,-59.503928,132.0375,132.0375,15.165333,NA,304.96,6,4,511.24652
279,Grain,2001,45.73,-72.62,74067,2001-04-28,2001-09-29,5.9,6.96,3.3,1095.6,264.9,Sandy loam,11.5,69.6,Sainte-Helene,none,DAP,0,23,47,100,NA,12.965,11.337,12.206,11.707,NA,779,772,782,775,NA,33.2,32.9,33.3,31.3,NA,NA,NA,NA,NA,155,424.84,424.84,0.74542403,316.68594,56,46,33,15,-35.113529,-35.113529,654.74357,654.74357,17.725355,NA,1973.095,46,39,3217.3126,4,4,43.61,43.61,0.48213314,21.025826,7,5,2,2,-66.771534,-66.771534,131.24289,131.24289,14.348333,NA,281.115,5,2,471.30585
280,Grain,2001,45.73,-72.62,74067,2001-04-28,2001-09-29,5.9,6.96,3.3,1095.6,264.9,Sandy loam,11.5,69.6,Sainte-Helene,none,DAP,0,22,49,NA,NA,12.965,10.998,13.004,NA,NA,779,782,779,NA,NA,33.2,31.6,35.2,NA,NA,NA,NA,NA,NA,155,424.84,424.84,0.74542403,316.68594,56,46,33,15,-35.113529,-35.113529,654.74357,654.74357,17.725355,NA,1973.095,46,39,3217.3126,4,4,43.61,43.61,0.48213314,21.025826,7,5,2,2,-66.771534,-66.771534,131.24289,131.24289,14.348333,NA,281.115,5,2,471.30585
281,Grain,2001,45.73,-72.62,74067,2001-04-28,2001-09-29,5.9,6.96,3.3,1095.6,264.9,Sandy loam,11.5,69.6,Sainte-Helene,none,DAP OM,0,NA,49,105,NA,12.965,12.747,12.322,NA,NA,779,776,783,NA,NA,33.2,33.6,32.6,NA,NA,NA,NA,NA,NA,155,424.84,424.84,0.74542403,316.68594,56,46,33,15,-35.113529,-35.113529,654.74357,654.74357,17.725355,NA,1973.095,46,39,3217.3126,4,4,43.61,43.61,0.48213314,21.025826,7,5,2,2,-66.771534,-66.771534,131.24289,131.24289,14.348333,NA,281.115,5,2,471.30585
282,Grain,2001,45.08,-73.38,79016,2001-05-02,2001-10-09,7.4,NA,5.9,701.4,87.1,Loam,11.8,47.3,Saint-Bernard,none,DAP,0,21,44,86,NA,12.813,12.966,13.426,15.035,NA,763,767,770,769,NA,27.3,27.9,23.8,25.6,NA,NA,NA,NA,NA,161,465.5,465.5,0.68046117,316.75467,50,41,26,12,-31.059929,-31.059929,675.22413,675.22413,18.144565,NA,2116.275,40,37,3407.0467,4,4,79.81,79.81,0.56822691,45.350189,8,8,5,3,-33.297403,-33.297403,119.65051,119.65051,15.116667,NA,303.5,6,5,507.19377
283,Grain,2001,45.08,-73.38,79016,2001-05-02,2001-10-09,7.4,NA,5.9,701.4,87.1,Loam,11.8,47.3,Saint-Bernard,none,DAP,0,23,43,NA,NA,12.813,14.484,14.297,NA,NA,763,767,773,NA,NA,27.3,24.2,25,NA,NA,NA,NA,NA,NA,161,465.5,465.5,0.68046117,316.75467,50,41,26,12,-31.059929,-31.059929,675.22413,675.22413,18.144565,NA,2116.275,40,37,3407.0467,4,4,79.81,79.81,0.56822691,45.350189,8,8,5,3,-33.297403,-33.297403,119.65051,119.65051,15.116667,NA,303.5,6,5,507.19377
284,Grain,2001,45.08,-73.38,79016,2001-05-02,2001-10-09,7.4,NA,5.9,701.4,87.1,Loam,11.8,47.3,Saint-Bernard,none,DAP OM,0,NA,43,83,NA,12.813,13.886,12.64,NA,NA,763,768,775,NA,NA,27.3,25.7,26.5,NA,NA,NA,NA,NA,NA,161,465.5,465.5,0.68046117,316.75467,50,41,26,12,-31.059929,-31.059929,675.22413,675.22413,18.144565,NA,2116.275,40,37,3407.0467,4,4,79.81,79.81,0.56822691,45.350189,8,8,5,3,-33.297403,-33.297403,119.65051,119.65051,15.116667,NA,303.5,6,5,507.19377
285,Grain,2001,45.08,-73.38,76609,2001-05-02,2001-10-09,6.2,7.03,4.3,753,25.8,Sandy loam,12.6,52.9,Saint-Bernard,none,DAP,0,21,44,86,NA,12.982,12.705,12.618,13.714,NA,774,775,779,783,NA,28,31.6,31.7,32.8,NA,NA,NA,NA,NA,161,465.5,465.5,0.68046117,316.75467,50,41,26,12,-31.059866,-31.059866,675.22352,675.22352,18.144565,NA,2116.275,40,37,3407.0467,4,4,79.81,79.81,0.56822691,45.350189,8,8,5,3,-33.297363,-33.297363,119.65044,119.65044,15.116667,NA,303.5,6,5,507.19377
286,Grain,2001,45.08,-73.38,76609,2001-05-02,2001-10-09,6.2,7.03,4.3,753,25.8,Sandy loam,12.6,52.9,Saint-Bernard,none,DAP,0,20,43,NA,NA,12.982,13.644,12.876,NA,NA,774,773,777,NA,NA,28,30,33.7,NA,NA,NA,NA,NA,NA,161,465.5,465.5,0.68046117,316.75467,50,41,26,12,-31.059866,-31.059866,675.22352,675.22352,18.144565,NA,2116.275,40,37,3407.0467,4,4,79.81,79.81,0.56822691,45.350189,8,8,5,3,-33.297363,-33.297363,119.65044,119.65044,15.116667,NA,303.5,6,5,507.19377
287,Grain,2001,45.08,-73.38,76609,2001-05-02,2001-10-09,6.2,7.03,4.3,753,25.8,Sandy loam,12.6,52.9,Saint-Bernard,none,DAP OM,0,NA,43,83,NA,12.982,13.083,13.26,NA,NA,774,782,780,NA,NA,28,33.5,30.3,NA,NA,NA,NA,NA,NA,161,465.5,465.5,0.68046117,316.75467,50,41,26,12,-31.059866,-31.059866,675.22352,675.22352,18.144565,NA,2116.275,40,37,3407.0467,4,4,79.81,79.81,0.56822691,45.350189,8,8,5,3,-33.297363,-33.297363,119.65044,119.65044,15.116667,NA,303.5,6,5,507.19377
288,Grain,2001,46.02,-73.43,64228,2001-05-04,2001-10-10,5.7,6.65,4.8,1745,220.1,Loam,7.3,44.8,Soulange,none,DAP,0,16,34,66,NA,7.843,9.201,9.198,7.975,NA,823,815,816,814,NA,39,37,35.2,34.8,NA,NA,NA,NA,NA,160,436.97,436.97,0.71744597,313.50237,54,48,29,13,-35.858374,-35.858374,681.25806,681.25806,17.506562,NA,2001.7,39,40,3211.879,4,4,61.84,61.84,0.63891784,39.510679,10,9,6,2,-50.592068,-50.592068,125.16209,125.16209,14.207833,NA,276.235,6,6,466.5069
289,Grain,2001,46.02,-73.43,64228,2001-05-04,2001-10-10,5.7,6.65,4.8,1745,220.1,Loam,7.3,44.8,Soulange,none,DAP OM,0,NA,33,64,NA,7.843,9.2,8.409,NA,NA,823,818,808,NA,NA,39,36.1,36.9,NA,NA,NA,NA,NA,NA,160,436.97,436.97,0.71744597,313.50237,54,48,29,13,-35.858374,-35.858374,681.25806,681.25806,17.506562,NA,2001.7,39,40,3211.879,4,4,61.84,61.84,0.63891784,39.510679,10,9,6,2,-50.592068,-50.592068,125.16209,125.16209,14.207833,NA,276.235,6,6,466.5069
290,Grain,2001,46.02,-73.43,64228,2001-05-04,2001-10-10,5.7,6.65,4.8,1745,220.1,Loam,7.3,44.8,Soulange,none,DAP OM,0,15,33,NA,NA,7.843,8.37,9.391,NA,NA,823,818,823,NA,NA,39,35.6,36.9,NA,NA,NA,NA,NA,NA,160,436.97,436.97,0.71744597,313.50237,54,48,29,13,-35.858374,-35.858374,681.25806,681.25806,17.506562,NA,2001.7,39,40,3211.879,4,4,61.84,61.84,0.63891784,39.510679,10,9,6,2,-50.592068,-50.592068,125.16209,125.16209,14.207833,NA,276.235,6,6,466.5069
291,Grain,2001,45.8,-73,77706,2001-05-09,2001-09-29,5.3,6.72,3.5,1636.2,68.1,Silty loam,12.3,35.7,Michaudville,none,DAP,0,21,45,89,NA,6.393,7.625,8.143,8.297,NA,810,801,783,794,NA,37.8,37.3,33,33.6,NA,NA,NA,NA,NA,144,382.59,382.59,0.74714856,285.85157,53,42,30,11,-37.936015,-37.936015,616.44446,616.44446,18.498646,NA,1943.805,42,36,3143.1761,4,4,77.57,77.57,0.69638946,54.018931,13,11,6,3,-35.273358,-35.273358,119.84246,119.84246,15.014667,NA,300.44,10,8,503.60029
292,Grain,2001,45.8,-73,77706,2001-05-09,2001-09-29,5.3,6.72,3.5,1636.2,68.1,Silty loam,12.3,35.7,Michaudville,none,DAP,0,NA,46,92,NA,6.393,8.758,7.764,NA,NA,810,788,789,NA,NA,37.8,33.7,33.1,NA,NA,NA,NA,NA,NA,144,382.59,382.59,0.74714856,285.85157,53,42,30,11,-37.936015,-37.936015,616.44446,616.44446,18.498646,NA,1943.805,42,36,3143.1761,4,4,77.57,77.57,0.69638946,54.018931,13,11,6,3,-35.273358,-35.273358,119.84246,119.84246,15.014667,NA,300.44,10,8,503.60029
293,Grain,2001,45.8,-73,77706,2001-05-09,2001-09-29,5.3,6.72,3.5,1636.2,68.1,Silty loam,12.3,35.7,Michaudville,none,DAP OM,0,20,43,NA,NA,6.393,6.874,7.164,NA,NA,810,794,792,NA,NA,37.8,38.7,36.6,NA,NA,NA,NA,NA,NA,144,382.59,382.59,0.74714856,285.85157,53,42,30,11,-37.936015,-37.936015,616.44446,616.44446,18.498646,NA,1943.805,42,36,3143.1761,4,4,77.57,77.57,0.69638946,54.018931,13,11,6,3,-35.273358,-35.273358,119.84246,119.84246,15.014667,NA,300.44,10,8,503.60029
294,Grain,2001,45.4,-73.13,80786,2001-04-30,2001-10-06,7.2,NA,2.6,888.4,53.2,Silty clay,45.6,9.2,Providence,none,DAP,0,14,32,59,NA,10.35,9.847,9.968,9.562,NA,765,777,766,767,NA,28.4,NA,NA,NA,NA,NA,NA,NA,NA,160,454.76,454.76,0.72081714,327.79880000000003,55,42,27,16,-32.011268,-32.011268,668.87554,668.87554,18.311188,NA,2129.79,43,32,3457.2477,4,4,67.48,67.48,0.59272307,39.996953,9,9,4,2,-48.184648,-48.184648,130.23167,130.23167,15.422,NA,312.66,6,4,524.93083
295,Grain,2001,45.4,-73.13,80786,2001-04-30,2001-10-06,7.2,NA,2.6,888.4,53.2,Silty clay,45.6,9.2,Providence,none,DAP OM,0,NA,31,65,NA,10.35,10.566,9.572,NA,NA,765,775,768,NA,NA,28.4,NA,NA,NA,NA,NA,NA,NA,NA,160,454.76,454.76,0.72081714,327.79880000000003,55,42,27,16,-32.011268,-32.011268,668.87554,668.87554,18.311188,NA,2129.79,43,32,3457.2477,4,4,67.48,67.48,0.59272307,39.996953,9,9,4,2,-48.184648,-48.184648,130.23167,130.23167,15.422,NA,312.66,6,4,524.93083
